Order_ID,Date,Time,Restaurant,Food_Item,Order_Amount,Discount_Percentage,Revenue,Delivery_Time_Minutes,Payment_Method,Delivery_Status,Month,Day_Name,Year,Revenue_Category
ZOM6800CD1E,2026-04-18,16:50,Domino's,Coffee,1483.9,35,964.54,70,Debit Card,Delivered,4,Saturday,2026,High
ZOMFAB7381D,2026-04-21,12:23,Pizza Hut,Burger,470.04,1,465.34,37,Cash,Delayed,4,Tuesday,2026,Medium
ZOMD821CC80,2026-04-22,20:06,Burger King,Pizza,1184.67,21,935.89,37,Wallet,Cancelled,4,Wednesday,2026,High
ZOM92E62CBF,2026-04-27,20:11,Cafe Coffee Day,Biryani,1265.93,29,898.81,66,Cash,Delivered,4,Monday,2026,High
ZOM335B3D2D,2026-04-23,14:02,KFC,Pizza,524.95,2,514.45,35,Credit Card,Delayed,4,Thursday,2026,High
ZOMB71004BD,2026-04-13,17:30,Subway,Fries,469.57,12,413.22,70,Upi,Delayed,4,Monday,2026,Medium
ZOMFAC1F943,2026-04-11,08:07,Biryani House,Noodles,1223.09,27,892.86,39,Credit Card,Delivered,4,Saturday,2026,High
ZOMB84BC7EF,2026-04-16,22:31,Subway,Burger,626.94,33,420.05,61,Debit Card,Delivered,4,Thursday,2026,Medium
ZOM53399F4C,2026-04-14,19:52,Pizza Hut,Burger,369.03,18,302.6,20,Credit Card,Delayed,4,Tuesday,2026,Medium
ZOM2B5C03D6,2026-04-10,09:28,Burger King,Noodles,951.62,27,694.68,37,Debit Card,Delivered,4,Friday,2026,High
ZOMACB1D845,2026-04-24,11:39,Domino's,Burger,1497.45,17,1242.88,57,Debit Card,Cancelled,4,Friday,2026,Very High
ZOMEB5F2665,2026-04-17,23:43,Burger King,Paneer Tikka,340.78,1,337.37,58,Debit Card,Delivered,4,Friday,2026,Medium
ZOMA2A5AC64,2026-04-05,02:15,Pizza Hut,Coffee,1194.35,23,919.65,51,Upi,Delayed,4,Sunday,2026,High
ZOM03519972,2026-04-05,21:28,Cafe Coffee Day,Burger,1429.38,23,1100.62,51,Cash,Delayed,4,Sunday,2026,Very High
ZOM27A22F19,2026-04-12,12:20,McDonald's,Pizza,1016.39,15,863.93,62,Cash,Cancelled,4,Sunday,2026,High
ZOM448BF4DE,2026-04-17,12:58,Subway,Noodles,895.11,16,751.89,28,Wallet,Cancelled,4,Friday,2026,High
ZOM8929CB89,2026-04-23,15:12,Cafe Coffee Day,Biryani,289.24,4,277.67,60,Debit Card,Delivered,4,Thursday,2026,Medium
ZOM9EB73DA3,2026-04-26,21:54,McDonald's,Ice Cream,1481.47,22,1155.55,49,Credit Card,Cancelled,4,Sunday,2026,Very High
ZOM9F5233EA,2026-04-28,05:45,Burger King,Fries,1099.2,40,659.52,47,Cash,Delivered,4,Tuesday,2026,High
ZOMBA4269AB,2026-04-07,04:15,Pizza Hut,Ice Cream,1210.71,1,1198.6,51,Credit Card,Cancelled,4,Tuesday,2026,Very High
ZOM07C7C94B,2026-04-26,17:08,McDonald's,Sandwich,964.49,5,916.27,40,Debit Card,Delayed,4,Sunday,2026,High
ZOMCAE9ABCE,2026-04-14,13:52,Pizza Hut,Burger,913.36,8,840.29,43,Debit Card,Delayed,4,Tuesday,2026,High
ZOM8B3CEBC1,2026-04-17,11:08,Haldiram's,Biryani,1331.59,35,865.53,64,Cash,Cancelled,4,Friday,2026,High
ZOMA9F5D829,2026-04-17,01:53,Subway,Biryani,291.34,9,265.12,25,Credit Card,Delayed,4,Friday,2026,Medium
ZOMBA161152,2026-04-08,11:33,Subway,Pasta,1355.0,5,1287.25,55,Wallet,Cancelled,4,Wednesday,2026,Very High
ZOM803D490C,2026-04-05,20:19,Barbeque Nation,Biryani,967.91,5,919.51,52,Wallet,Delivered,4,Sunday,2026,High
ZOM75C4EB7A,2026-04-06,21:39,Pizza Hut,Paneer Tikka,1114.47,38,690.97,17,Upi,Delivered,4,Monday,2026,High
ZOMB4FAE3C6,2026-04-02,20:49,Haldiram's,Coffee,915.94,13,796.87,54,Upi,Cancelled,4,Thursday,2026,High
ZOMBC284735,2026-04-29,20:34,Cafe Coffee Day,Pasta,519.75,19,421.0,66,Debit Card,Cancelled,4,Wednesday,2026,Medium
ZOMC784707B,2026-04-15,02:44,Biryani House,Noodles,202.68,28,145.93,44,Cash,Cancelled,4,Wednesday,2026,Low
ZOM79EABF1F,2026-04-20,04:20,Pizza Hut,Coffee,1308.85,20,1047.08,23,Credit Card,Delayed,4,Monday,2026,Very High
ZOM91E72030,2026-04-18,03:20,Subway,Noodles,453.6,7,421.85,30,Cash,Delivered,4,Saturday,2026,Medium
ZOM4C394774,2026-04-02,09:24,KFC,Biryani,1312.55,26,971.29,67,Credit Card,Delayed,4,Thursday,2026,High
ZOMA1CF79F8,2026-04-24,10:12,Barbeque Nation,Noodles,1173.11,31,809.45,46,Credit Card,Cancelled,4,Friday,2026,High
ZOM43CDB169,2026-04-01,02:25,KFC,Paneer Tikka,817.51,15,694.88,37,Upi,Delivered,4,Wednesday,2026,High
ZOM527B55FA,2026-04-10,15:38,Subway,Ice Cream,1337.63,30,936.34,15,Upi,Cancelled,4,Friday,2026,High
ZOMD685B458,2026-04-05,08:46,Pizza Hut,Pizza,624.77,25,468.58,40,Upi,Delayed,4,Sunday,2026,Medium
ZOM11EF7FC1,2026-04-18,06:23,Biryani House,Ice Cream,883.45,4,848.11,43,Wallet,Cancelled,4,Saturday,2026,High
ZOM89977F1C,2026-04-27,19:43,McDonald's,Coffee,963.24,8,886.18,38,Credit Card,Delayed,4,Monday,2026,High
ZOME51950DA,2026-04-12,04:12,Barbeque Nation,Pizza,951.4,25,713.55,17,Upi,Delivered,4,Sunday,2026,High
ZOM0E02D555,2026-04-23,10:51,Burger King,Paneer Tikka,773.77,29,549.38,47,Cash,Cancelled,4,Thursday,2026,High
ZOM5314C825,2026-04-30,19:20,Subway,Paneer Tikka,344.25,39,209.99,36,Wallet,Delayed,4,Thursday,2026,Medium
ZOMC74F58F6,2026-04-18,15:45,Domino's,Fries,896.84,30,627.79,36,Upi,Cancelled,4,Saturday,2026,High
ZOM28F496BF,2026-04-19,09:50,Domino's,Paneer Tikka,1360.3,40,816.18,45,Credit Card,Delayed,4,Sunday,2026,High
ZOM01ADFEDF,2026-04-26,18:36,Haldiram's,Noodles,434.01,3,420.99,25,Wallet,Delayed,4,Sunday,2026,Medium
ZOME7D8E569,2026-04-24,19:49,KFC,Pizza,1280.81,9,1165.54,51,Upi,Delivered,4,Friday,2026,Very High
ZOME514279A,2026-04-01,14:20,KFC,Coffee,697.92,26,516.46,47,Wallet,Cancelled,4,Wednesday,2026,High
ZOME331CA6B,2026-04-28,23:46,Barbeque Nation,Pasta,205.95,8,189.47,50,Credit Card,Delayed,4,Tuesday,2026,Low
ZOM119277DF,2026-04-16,16:24,Cafe Coffee Day,Ice Cream,552.98,11,492.15,36,Wallet,Cancelled,4,Thursday,2026,Medium
ZOM978C3DB6,2026-04-22,23:43,Haldiram's,Noodles,1007.77,16,846.53,27,Cash,Cancelled,4,Wednesday,2026,High
ZOMB32CBA65,2026-04-18,09:14,Subway,Pasta,1419.25,19,1149.59,59,Debit Card,Cancelled,4,Saturday,2026,Very High
ZOM3A9726B0,2026-04-16,11:35,Subway,Burger,1408.51,17,1169.06,51,Wallet,Cancelled,4,Thursday,2026,Very High
ZOMC859E693,2026-04-29,12:52,Subway,Pizza,596.29,9,542.62,33,Upi,Cancelled,4,Wednesday,2026,High
ZOMDF267EAD,2026-04-30,14:41,KFC,Pasta,473.89,30,331.72,67,Wallet,Cancelled,4,Thursday,2026,Medium
ZOMC225A95A,2026-04-30,17:44,Haldiram's,Paneer Tikka,494.84,6,465.15,30,Cash,Delivered,4,Thursday,2026,Medium
ZOMC7D28783,2026-04-22,16:14,McDonald's,Coffee,1000.36,3,970.35,36,Debit Card,Delivered,4,Wednesday,2026,High
ZOMDF4BA8CB,2026-04-22,04:00,Biryani House,Noodles,1451.04,10,1305.94,45,Cash,Cancelled,4,Wednesday,2026,Very High
ZOMF61773E7,2026-04-11,09:41,Haldiram's,Pasta,201.64,5,191.56,49,Upi,Delivered,4,Saturday,2026,Low
ZOM9C1AA60F,2026-04-14,05:59,Cafe Coffee Day,Biryani,1389.1,25,1041.82,62,Credit Card,Delivered,4,Tuesday,2026,Very High
ZOM4CB013C8,2026-04-01,09:36,Subway,Noodles,951.84,21,751.95,56,Wallet,Delayed,4,Wednesday,2026,High
ZOMC9DE137E,2026-04-16,04:54,KFC,Burger,815.81,17,677.12,36,Cash,Delayed,4,Thursday,2026,High
ZOMD6C45A98,2026-04-15,20:16,Pizza Hut,Sandwich,1111.67,0,1111.67,51,Cash,Delivered,4,Wednesday,2026,Very High
ZOM53BA467B,2026-04-20,20:57,Barbeque Nation,Fries,679.58,27,496.09,20,Debit Card,Delayed,4,Monday,2026,Medium
ZOM666F1D63,2026-04-04,05:08,Domino's,Sandwich,778.89,15,662.06,39,Cash,Cancelled,4,Saturday,2026,High
ZOMCC74473C,2026-04-25,08:21,Domino's,Sandwich,536.69,36,343.48,56,Credit Card,Delayed,4,Saturday,2026,Medium
ZOM29B0945B,2026-04-08,01:42,Burger King,Coffee,283.15,19,229.35,58,Wallet,Delayed,4,Wednesday,2026,Medium
ZOM511D6098,2026-04-25,09:44,Pizza Hut,Paneer Tikka,282.03,18,231.26,29,Cash,Delivered,4,Saturday,2026,Medium
ZOM17A7C6BF,2026-04-16,04:29,Pizza Hut,Coffee,1151.87,38,714.16,59,Wallet,Cancelled,4,Thursday,2026,High
ZOM12AEB340,2026-04-25,17:51,KFC,Paneer Tikka,1036.45,13,901.71,70,Upi,Delayed,4,Saturday,2026,High
ZOMB48A4001,2026-04-15,16:45,McDonald's,Pizza,619.26,36,396.33,68,Wallet,Delayed,4,Wednesday,2026,Medium
ZOME8375BAF,2026-04-07,18:34,Barbeque Nation,Noodles,326.8,20,261.44,22,Cash,Delayed,4,Tuesday,2026,Medium
ZOM978D79F0,2026-04-19,15:05,Domino's,Noodles,1360.47,28,979.54,23,Wallet,Cancelled,4,Sunday,2026,High
ZOMBCDC7704,2026-04-15,18:03,Domino's,Coffee,891.14,19,721.82,31,Upi,Delayed,4,Wednesday,2026,High
ZOM1457A5FB,2026-04-07,18:04,McDonald's,Ice Cream,182.5,22,142.35,18,Upi,Cancelled,4,Tuesday,2026,Low
ZOM61C39986,2026-04-02,09:26,Biryani House,Fries,368.37,8,338.9,39,Debit Card,Cancelled,4,Thursday,2026,Medium
ZOMB480AFDD,2026-04-13,02:43,Burger King,Fries,1450.52,34,957.34,22,Cash,Delayed,4,Monday,2026,High
ZOM1D702D51,2026-04-13,16:08,Domino's,Pizza,1124.44,14,967.02,34,Debit Card,Delayed,4,Monday,2026,High
ZOMA3834BD7,2026-04-24,17:27,KFC,Noodles,854.07,14,734.5,37,Cash,Cancelled,4,Friday,2026,High
ZOMB0CB74B1,2026-04-07,23:48,Haldiram's,Pizza,275.73,26,204.04,30,Cash,Delivered,4,Tuesday,2026,Medium
ZOM7AFAB7A3,2026-04-04,19:02,KFC,Pizza,736.09,3,714.01,40,Debit Card,Delivered,4,Saturday,2026,High
ZOME2B8F0D5,2026-04-18,06:48,Burger King,Ice Cream,1311.95,3,1272.59,33,Cash,Delayed,4,Saturday,2026,Very High
ZOM319EEC86,2026-04-19,10:36,KFC,Sandwich,945.13,20,756.1,24,Wallet,Delivered,4,Sunday,2026,High
ZOM3F79571B,2026-04-14,09:17,Burger King,Coffee,204.12,37,128.6,50,Debit Card,Delivered,4,Tuesday,2026,Low
ZOM75477FAF,2026-04-12,20:42,Pizza Hut,Coffee,645.99,33,432.81,41,Cash,Cancelled,4,Sunday,2026,Medium
ZOMF799065B,2026-04-13,05:48,KFC,Sandwich,862.34,15,732.99,69,Cash,Cancelled,4,Monday,2026,High
ZOMDEA510FF,2026-04-30,01:35,Barbeque Nation,Ice Cream,689.49,26,510.22,23,Debit Card,Delivered,4,Thursday,2026,High
ZOM309276E5,2026-04-09,06:21,Pizza Hut,Burger,1012.45,28,728.96,49,Cash,Delivered,4,Thursday,2026,High
ZOMF7939904,2026-04-09,12:43,McDonald's,Pasta,954.86,2,935.76,66,Wallet,Delayed,4,Thursday,2026,High
ZOMC4847D48,2026-04-22,17:13,Subway,Pizza,781.56,21,617.43,28,Cash,Delayed,4,Wednesday,2026,High
ZOM2179F7F5,2026-04-04,23:48,Haldiram's,Pasta,780.91,15,663.77,40,Cash,Delayed,4,Saturday,2026,High
ZOMCBEE4A58,2026-04-11,09:24,Subway,Sandwich,763.43,22,595.48,38,Wallet,Cancelled,4,Saturday,2026,High
ZOMAE4F37A9,2026-04-15,03:51,Pizza Hut,Pasta,1474.22,30,1031.95,38,Credit Card,Cancelled,4,Wednesday,2026,Very High
ZOM6493BF14,2026-04-02,18:55,Domino's,Sandwich,425.36,9,387.08,50,Wallet,Delayed,4,Thursday,2026,Medium
ZOMFD7E9D4F,2026-04-24,13:18,KFC,Coffee,330.33,21,260.96,51,Cash,Cancelled,4,Friday,2026,Medium
ZOM172D0DC1,2026-04-18,20:43,Cafe Coffee Day,Noodles,585.84,31,404.23,25,Credit Card,Delivered,4,Saturday,2026,Medium
ZOM2069DAEC,2026-04-05,23:34,Domino's,Ice Cream,793.88,34,523.96,17,Upi,Delayed,4,Sunday,2026,High
ZOMA8A0BBB0,2026-04-02,00:26,KFC,Burger,309.74,40,185.84,60,Cash,Delivered,4,Thursday,2026,Low
ZOM00F2F079,2026-04-07,16:29,Haldiram's,Noodles,635.02,39,387.36,57,Debit Card,Delivered,4,Tuesday,2026,Medium
ZOM02442330,2026-04-01,17:35,Barbeque Nation,Sandwich,687.65,1,680.77,49,Credit Card,Delivered,4,Wednesday,2026,High
ZOMF8518BA5,2026-04-17,22:43,McDonald's,Burger,714.19,11,635.63,48,Cash,Delivered,4,Friday,2026,High
ZOM3A335F40,2026-04-07,19:33,Subway,Coffee,468.34,22,365.31,20,Credit Card,Cancelled,4,Tuesday,2026,Medium
ZOMD4FABE40,2026-04-15,18:15,Subway,Burger,1486.52,14,1278.41,56,Upi,Delivered,4,Wednesday,2026,Very High
ZOM10BFFC59,2026-04-13,12:24,Domino's,Biryani,882.73,3,856.25,20,Debit Card,Cancelled,4,Monday,2026,High
ZOM2E184EDA,2026-04-21,10:36,Barbeque Nation,Pizza,1468.71,6,1380.59,29,Cash,Delayed,4,Tuesday,2026,Very High
ZOM24C69634,2026-04-29,18:30,Subway,Ice Cream,494.11,4,474.35,51,Upi,Delivered,4,Wednesday,2026,Medium
ZOMF672E677,2026-04-30,10:01,Burger King,Coffee,1446.83,37,911.5,19,Credit Card,Delivered,4,Thursday,2026,High
ZOMA36E6FCA,2026-04-19,07:36,Barbeque Nation,Fries,1271.82,24,966.58,39,Cash,Delayed,4,Sunday,2026,High
ZOM08838FAA,2026-04-24,02:32,Domino's,Burger,1148.73,22,896.01,42,Cash,Delivered,4,Friday,2026,High
ZOM80E6C013,2026-04-11,19:49,Biryani House,Fries,967.13,38,599.62,16,Credit Card,Cancelled,4,Saturday,2026,High
ZOMCEBD8915,2026-04-16,07:22,Biryani House,Biryani,883.19,24,671.22,58,Wallet,Delayed,4,Thursday,2026,High
ZOM4F82D82C,2026-04-13,02:49,McDonald's,Burger,973.69,15,827.64,32,Cash,Cancelled,4,Monday,2026,High
ZOMF55DA2FA,2026-04-23,20:09,Pizza Hut,Burger,1140.72,20,912.58,20,Upi,Cancelled,4,Thursday,2026,High
ZOM84C12A43,2026-04-15,11:48,McDonald's,Biryani,492.28,8,452.9,42,Debit Card,Delayed,4,Wednesday,2026,Medium
ZOM36916C99,2026-04-18,16:26,Pizza Hut,Ice Cream,262.54,5,249.41,20,Wallet,Delayed,4,Saturday,2026,Medium
ZOM21833C07,2026-04-26,10:55,Biryani House,Coffee,651.63,18,534.34,64,Upi,Delayed,4,Sunday,2026,High
ZOMB04F945B,2026-04-29,17:57,Haldiram's,Ice Cream,1489.97,15,1266.47,25,Debit Card,Delivered,4,Wednesday,2026,Very High
ZOMB17BF5BF,2026-04-05,08:19,McDonald's,Biryani,490.4,9,446.26,42,Credit Card,Cancelled,4,Sunday,2026,Medium
ZOMA7DDB81D,2026-04-10,15:50,KFC,Noodles,226.15,16,189.97,53,Wallet,Delivered,4,Friday,2026,Low
ZOM12EB8034,2026-04-15,03:08,Pizza Hut,Paneer Tikka,540.43,25,405.32,39,Credit Card,Cancelled,4,Wednesday,2026,Medium
ZOMF22272EC,2026-04-11,13:52,Burger King,Sandwich,1256.48,38,779.02,35,Wallet,Delayed,4,Saturday,2026,High
ZOMA184A009,2026-04-07,15:20,Pizza Hut,Sandwich,365.14,25,273.86,62,Debit Card,Delayed,4,Tuesday,2026,Medium
ZOM12FCE080,2026-04-26,07:20,Pizza Hut,Burger,638.96,25,479.22,51,Cash,Delayed,4,Sunday,2026,Medium
ZOME5C4A118,2026-04-18,05:43,Cafe Coffee Day,Pasta,1179.31,1,1167.52,43,Credit Card,Delayed,4,Saturday,2026,Very High
ZOM1D40DC0E,2026-04-03,13:43,Subway,Pasta,809.04,40,485.42,31,Cash,Delayed,4,Friday,2026,Medium
ZOMDF1D59F1,2026-04-14,12:04,Cafe Coffee Day,Paneer Tikka,739.71,38,458.62,40,Wallet,Delayed,4,Tuesday,2026,Medium
ZOMB69DEBFA,2026-04-30,22:26,Barbeque Nation,Paneer Tikka,870.23,23,670.08,55,Upi,Delivered,4,Thursday,2026,High
ZOM20327B44,2026-04-25,07:42,Haldiram's,Pizza,1037.28,10,933.55,51,Debit Card,Cancelled,4,Saturday,2026,High
ZOM33A1551C,2026-04-26,13:06,KFC,Ice Cream,134.56,16,113.03,62,Wallet,Delayed,4,Sunday,2026,Low
ZOMECCBC5C6,2026-04-19,22:36,Biryani House,Noodles,425.02,23,327.27,64,Wallet,Delayed,4,Sunday,2026,Medium
ZOMF9550CF2,2026-04-17,04:22,McDonald's,Sandwich,1496.83,30,1047.78,41,Upi,Delivered,4,Friday,2026,Very High
ZOMEA8320F5,2026-04-27,23:09,Cafe Coffee Day,Pasta,600.69,21,474.55,48,Debit Card,Cancelled,4,Monday,2026,Medium
ZOMDB952F5A,2026-04-16,03:28,Pizza Hut,Burger,1116.35,28,803.77,34,Upi,Delayed,4,Thursday,2026,High
ZOMD538A940,2026-04-04,00:54,Burger King,Pasta,593.45,6,557.84,48,Cash,Delayed,4,Saturday,2026,High
ZOM985DAC56,2026-04-06,10:35,KFC,Coffee,708.39,29,502.96,55,Cash,Delivered,4,Monday,2026,High
ZOMB5A74FB7,2026-04-21,21:27,KFC,Noodles,665.9,39,406.2,52,Debit Card,Cancelled,4,Tuesday,2026,Medium
ZOM91B33A64,2026-04-01,22:13,Haldiram's,Burger,403.98,4,387.82,66,Wallet,Delivered,4,Wednesday,2026,Medium
ZOMEB8F4995,2026-04-12,10:12,Cafe Coffee Day,Ice Cream,751.42,16,631.19,55,Credit Card,Delayed,4,Sunday,2026,High
ZOM82E5CBB0,2026-04-13,19:25,Pizza Hut,Noodles,930.07,22,725.45,54,Cash,Delayed,4,Monday,2026,High
ZOM575381F4,2026-04-23,09:58,Burger King,Fries,967.99,5,919.59,22,Cash,Cancelled,4,Thursday,2026,High
ZOM61CAA9B0,2026-04-04,05:23,Biryani House,Coffee,1076.94,32,732.32,53,Cash,Delayed,4,Saturday,2026,High
ZOM16CBE55E,2026-04-13,13:11,Burger King,Ice Cream,791.6,34,522.46,25,Debit Card,Cancelled,4,Monday,2026,High
ZOM6268A9C8,2026-04-05,05:20,Domino's,Fries,1281.94,39,781.98,15,Debit Card,Delivered,4,Sunday,2026,High
ZOM63F14898,2026-04-07,12:35,Biryani House,Noodles,817.5,31,564.07,41,Debit Card,Cancelled,4,Tuesday,2026,High
ZOM15CE3DF4,2026-04-06,02:36,Subway,Pizza,162.59,14,139.83,32,Cash,Delayed,4,Monday,2026,Low
ZOM12ACF9FF,2026-04-10,05:49,Barbeque Nation,Ice Cream,751.1,31,518.26,22,Wallet,Delivered,4,Friday,2026,High
ZOM6720D43F,2026-04-09,17:52,Domino's,Noodles,1487.43,34,981.7,49,Cash,Cancelled,4,Thursday,2026,High
ZOM927D9F5E,2026-04-04,23:53,Subway,Pizza,1022.07,15,868.76,43,Credit Card,Cancelled,4,Saturday,2026,High
ZOM409032F6,2026-04-28,02:28,KFC,Pasta,1314.1,7,1222.11,66,Wallet,Delayed,4,Tuesday,2026,Very High
ZOM9D4FBC95,2026-04-12,22:39,Haldiram's,Biryani,993.22,10,893.9,65,Cash,Delivered,4,Sunday,2026,High
ZOM3CA998A7,2026-04-26,01:36,Haldiram's,Ice Cream,604.13,17,501.43,25,Credit Card,Delayed,4,Sunday,2026,High
ZOM36B0DC0F,2026-04-10,09:36,McDonald's,Biryani,488.93,32,332.47,63,Debit Card,Delivered,4,Friday,2026,Medium
ZOM2BF1E880,2026-04-09,20:08,KFC,Biryani,1087.97,8,1000.93,60,Credit Card,Delivered,4,Thursday,2026,Very High
ZOM4F3C89C2,2026-04-25,21:25,Subway,Coffee,795.45,36,509.09,39,Debit Card,Delivered,4,Saturday,2026,High
ZOM3131922F,2026-04-21,02:25,Pizza Hut,Noodles,831.55,17,690.19,46,Credit Card,Delayed,4,Tuesday,2026,High
ZOM7DE5CB30,2026-04-01,23:05,Pizza Hut,Burger,1128.69,29,801.37,65,Wallet,Cancelled,4,Wednesday,2026,High
ZOM6E272944,2026-04-07,13:52,Pizza Hut,Sandwich,412.36,17,342.26,36,Wallet,Delayed,4,Tuesday,2026,Medium
ZOM69F9CE53,2026-04-05,18:54,Domino's,Pizza,789.77,21,623.92,21,Debit Card,Delivered,4,Sunday,2026,High
ZOM06FC2F41,2026-04-04,05:28,KFC,Biryani,750.0,27,547.5,56,Credit Card,Delivered,4,Saturday,2026,High
ZOME3A3604F,2026-04-28,08:05,McDonald's,Fries,1023.33,16,859.6,57,Cash,Delivered,4,Tuesday,2026,High
ZOM1FD43F34,2026-04-13,20:19,Biryani House,Burger,1121.86,14,964.8,60,Upi,Delivered,4,Monday,2026,High
ZOM8631C6FF,2026-04-07,15:04,Barbeque Nation,Noodles,303.13,14,260.69,15,Upi,Delayed,4,Tuesday,2026,Medium
ZOM3723C519,2026-04-11,03:55,Cafe Coffee Day,Burger,702.79,8,646.57,29,Debit Card,Delivered,4,Saturday,2026,High
ZOM256629AE,2026-04-24,03:06,Burger King,Coffee,552.43,19,447.47,64,Cash,Delayed,4,Friday,2026,Medium
ZOMFB959D1A,2026-04-22,04:04,Haldiram's,Biryani,852.1,0,852.1,43,Credit Card,Delayed,4,Wednesday,2026,High
ZOM062ED574,2026-04-07,20:47,Haldiram's,Noodles,328.9,26,243.39,70,Cash,Delivered,4,Tuesday,2026,Medium
ZOM36B75AD6,2026-04-29,03:08,Biryani House,Fries,1158.37,37,729.77,42,Credit Card,Delivered,4,Wednesday,2026,High
ZOMEDEEA62B,2026-04-08,08:41,Haldiram's,Paneer Tikka,236.26,35,153.57,61,Wallet,Cancelled,4,Wednesday,2026,Low
ZOM9821DACF,2026-04-25,22:01,KFC,Ice Cream,1290.09,19,1044.97,53,Wallet,Delivered,4,Saturday,2026,Very High
ZOM45E20EAD,2026-04-24,12:18,Cafe Coffee Day,Coffee,1011.71,15,859.95,22,Cash,Cancelled,4,Friday,2026,High
ZOMC1FD0A34,2026-04-21,19:04,Pizza Hut,Fries,849.04,0,849.04,23,Debit Card,Delayed,4,Tuesday,2026,High
ZOMEB041082,2026-04-14,11:34,McDonald's,Pizza,1062.46,30,743.72,52,Upi,Delivered,4,Tuesday,2026,High
ZOM0B78EF76,2026-04-09,06:02,Barbeque Nation,Sandwich,1393.16,25,1044.87,55,Wallet,Cancelled,4,Thursday,2026,Very High
ZOM7DED9D20,2026-04-14,22:25,Barbeque Nation,Paneer Tikka,233.75,34,154.27,24,Credit Card,Delivered,4,Tuesday,2026,Low
ZOM5DC1B799,2026-04-10,02:32,Barbeque Nation,Fries,1390.88,9,1265.7,40,Wallet,Delayed,4,Friday,2026,Very High
ZOM33A6F25E,2026-04-25,20:43,Biryani House,Pasta,1007.55,19,816.12,18,Cash,Delivered,4,Saturday,2026,High
ZOMBBD18095,2026-04-30,13:07,Domino's,Sandwich,745.65,38,462.3,57,Cash,Delivered,4,Thursday,2026,Medium
ZOM15341172,2026-04-01,22:08,Cafe Coffee Day,Fries,1088.07,10,979.26,48,Wallet,Delayed,4,Wednesday,2026,High
ZOM1CA51EFA,2026-04-09,05:23,McDonald's,Pizza,295.16,17,244.98,36,Debit Card,Cancelled,4,Thursday,2026,Medium
ZOMB03347E3,2026-04-17,02:16,McDonald's,Noodles,1103.01,36,705.93,44,Wallet,Cancelled,4,Friday,2026,High
ZOME32629E4,2026-04-02,15:54,Burger King,Sandwich,902.3,23,694.77,64,Upi,Delayed,4,Thursday,2026,High
ZOM31C66239,2026-04-22,23:07,Domino's,Pizza,435.2,32,295.94,69,Upi,Delivered,4,Wednesday,2026,Medium
ZOMB5AB89DA,2026-04-02,15:23,Burger King,Pizza,648.51,9,590.14,50,Debit Card,Delivered,4,Thursday,2026,High
ZOM7B21B17F,2026-04-11,07:26,Subway,Burger,1383.88,20,1107.1,51,Credit Card,Delivered,4,Saturday,2026,Very High
ZOMC2FA0EC8,2026-04-17,21:57,Barbeque Nation,Pizza,192.69,14,165.71,40,Upi,Cancelled,4,Friday,2026,Low
ZOMDF5CA20D,2026-04-28,09:49,McDonald's,Ice Cream,1285.89,20,1028.71,44,Upi,Cancelled,4,Tuesday,2026,Very High
ZOM919D3788,2026-04-07,09:36,KFC,Noodles,1202.62,39,733.6,38,Wallet,Cancelled,4,Tuesday,2026,High
ZOM733F2EB1,2026-04-25,06:46,Burger King,Pizza,1362.61,15,1158.22,41,Upi,Delivered,4,Saturday,2026,Very High
ZOM58323ED1,2026-04-18,11:40,Pizza Hut,Pizza,1278.61,0,1278.61,63,Debit Card,Delayed,4,Saturday,2026,Very High
ZOMEB78A651,2026-04-24,09:06,Biryani House,Noodles,403.17,15,342.69,18,Cash,Delayed,4,Friday,2026,Medium
ZOMBB236ACE,2026-04-09,02:02,Biryani House,Fries,1391.36,33,932.21,44,Upi,Delayed,4,Thursday,2026,High
ZOM629200D6,2026-04-04,16:08,McDonald's,Paneer Tikka,999.36,25,749.52,51,Upi,Cancelled,4,Saturday,2026,High
ZOM9E3BF970,2026-04-22,04:15,Biryani House,Fries,522.51,20,418.01,35,Debit Card,Cancelled,4,Wednesday,2026,Medium
ZOM15CD3671,2026-04-08,02:12,McDonald's,Biryani,307.83,37,193.93,21,Cash,Cancelled,4,Wednesday,2026,Low
ZOM971E459F,2026-04-15,10:26,KFC,Noodles,286.62,22,223.56,34,Debit Card,Cancelled,4,Wednesday,2026,Medium
ZOM16936244,2026-04-28,03:05,Haldiram's,Pizza,337.51,19,273.38,28,Credit Card,Delivered,4,Tuesday,2026,Medium
ZOM3A4A7CDB,2026-04-03,22:15,Barbeque Nation,Pizza,1456.39,25,1092.29,58,Credit Card,Cancelled,4,Friday,2026,Very High
ZOMD57E77CC,2026-04-27,05:01,Barbeque Nation,Ice Cream,1433.89,28,1032.4,30,Upi,Cancelled,4,Monday,2026,Very High
ZOMDF6D5CD1,2026-04-04,04:07,Burger King,Pasta,136.5,14,117.39,67,Debit Card,Cancelled,4,Saturday,2026,Low
ZOM4650F9A7,2026-04-22,20:41,Subway,Burger,235.97,37,148.66,16,Upi,Delivered,4,Wednesday,2026,Low
ZOM4644EAE7,2026-04-29,20:28,Pizza Hut,Burger,1236.83,5,1174.99,17,Debit Card,Delivered,4,Wednesday,2026,Very High
ZOMFBCC31D5,2026-04-06,18:27,Cafe Coffee Day,Pizza,1253.93,25,940.45,39,Debit Card,Delivered,4,Monday,2026,High
