Order_ID,Date,Time,Restaurant_Name,Food_Item,Order_Amount,Discount_Percentage,Final_Amount,Delivery_Time_Minutes,Payment_Method,Delivery_Status
ZOME331CA6B,28-04-2026,23:46,Barbeque Nation,Pasta,205.95,8,189.47,50,Credit Card,Delayed
ZOM119277DF,16-04-2026,16:24,Cafe Coffee Day,Ice Cream,552.98,11,492.15,36,Wallet,Cancelled
ZOM978C3DB6,22-04-2026,23:43,Haldiram's,Noodles,1007.77,16,846.53,27,Cash,Cancelled
ZOMB32CBA65,18-04-2026,09:14,Subway,Pasta,1419.25,19,1149.59,59,Debit Card,Cancelled
ZOM3A9726B0,16-04-2026,11:35,Subway,Burger,1408.51,17,1169.06,51,Wallet,Cancelled
ZOMC859E693,29-04-2026,12:52,Subway,Pizza,596.29,9,542.62,33,UPI,Cancelled
ZOMDF267EAD,30-04-2026,14:41,KFC,Pasta,473.89,30,331.72,67,Wallet,Cancelled
ZOMC225A95A,30-04-2026,17:44,Haldiram's,Paneer Tikka,494.84,6,465.15,30,Cash,Delivered
ZOMC7D28783,22-04-2026,16:14,McDonald's,Coffee,1000.36,3,970.35,36,Debit Card,Delivered
ZOMDF4BA8CB,22-04-2026,04:00,Biryani House,Noodles,1451.04,10,1305.94,45,Cash,Cancelled
ZOMF61773E7,11-04-2026,09:41,Haldiram's,Pasta,201.64,5,191.56,49,UPI,Delivered
ZOM9C1AA60F,14-04-2026,05:59,Cafe Coffee Day,Biryani,1389.1,25,1041.82,62,Credit Card,Delivered
ZOM4CB013C8,01-04-2026,09:36,Subway,Noodles,951.84,21,751.95,56,Wallet,Delayed
ZOMC9DE137E,16-04-2026,04:54,KFC,Burger,815.81,17,677.12,36,Cash,Delayed
ZOMD6C45A98,15-04-2026,20:16,Pizza Hut,Sandwich,1111.67,0,1111.67,51,Cash,Delivered
ZOM53BA467B,20-04-2026,20:57,Barbeque Nation,Fries,679.58,27,496.09,20,Debit Card,Delayed
ZOM666F1D63,04-04-2026,05:08,Domino's,Sandwich,778.89,15,662.06,39,Cash,Cancelled
ZOMCC74473C,25-04-2026,08:21,Domino's,Sandwich,536.69,36,343.48,56,Credit Card,Delayed
ZOM29B0945B,08-04-2026,01:42,Burger King,Coffee,283.15,19,229.35,58,Wallet,Delayed
ZOM511D6098,25-04-2026,09:44,Pizza Hut,Paneer Tikka,282.03,18,231.26,29,Cash,Delivered
ZOM17A7C6BF,16-04-2026,04:29,Pizza Hut,Coffee,1151.87,38,714.16,59,Wallet,Cancelled
ZOM12AEB340,25-04-2026,17:51,KFC,Paneer Tikka,1036.45,13,901.71,70,UPI,Delayed
ZOMB48A4001,15-04-2026,16:45,McDonald's,Pizza,619.26,36,396.33,68,Wallet,Delayed
ZOME8375BAF,07-04-2026,18:34,Barbeque Nation,Noodles,326.8,20,261.44,22,Cash,Delayed
ZOM978D79F0,19-04-2026,15:05,Domino's,Noodles,1360.47,28,979.54,23,Wallet,Cancelled
ZOMBCDC7704,15-04-2026,18:03,Domino's,Coffee,891.14,19,721.82,31,UPI,Delayed
ZOM1457A5FB,07-04-2026,18:04,McDonald's,Ice Cream,182.5,22,142.35,18,UPI,Cancelled
ZOM61C39986,02-04-2026,09:26,Biryani House,Fries,368.37,8,338.9,39,Debit Card,Cancelled
ZOMB480AFDD,13-04-2026,02:43,Burger King,Fries,1450.52,34,957.34,22,Cash,Delayed
ZOM1D702D51,13-04-2026,16:08,Domino's,Pizza,1124.44,14,967.02,34,Debit Card,Delayed
ZOMA3834BD7,24-04-2026,17:27,KFC,Noodles,854.07,14,734.5,37,Cash,Cancelled
ZOMB0CB74B1,07-04-2026,23:48,Haldiram's,Pizza,275.73,26,204.04,30,Cash,Delivered
ZOM7AFAB7A3,04-04-2026,19:02,KFC,Pizza,736.09,3,714.01,40,Debit Card,Delivered
ZOME2B8F0D5,18-04-2026,06:48,Burger King,Ice Cream,1311.95,3,1272.59,33,Cash,Delayed
ZOM319EEC86,19-04-2026,10:36,KFC,Sandwich,945.13,20,756.1,24,Wallet,Delivered
ZOM3F79571B,14-04-2026,09:17,Burger King,Coffee,204.12,37,128.6,50,Debit Card,Delivered
ZOM75477FAF,12-04-2026,20:42,Pizza Hut,Coffee,645.99,33,432.81,41,Cash,Cancelled
ZOMF799065B,13-04-2026,05:48,KFC,Sandwich,862.34,15,732.99,69,Cash,Cancelled
ZOMDEA510FF,30-04-2026,01:35,Barbeque Nation,Ice Cream,689.49,26,510.22,23,Debit Card,Delivered
ZOM309276E5,09-04-2026,06:21,Pizza Hut,Burger,1012.45,28,728.96,49,Cash,Delivered
ZOMF7939904,09-04-2026,12:43,McDonald's,Pasta,954.86,2,935.76,66,Wallet,Delayed
ZOMC4847D48,22-04-2026,17:13,Subway,Pizza,781.56,21,617.43,28,Cash,Delayed
ZOM2179F7F5,04-04-2026,23:48,Haldiram's,Pasta,780.91,15,663.77,40,Cash,Delayed
ZOMCBEE4A58,11-04-2026,09:24,Subway,Sandwich,763.43,22,595.48,38,Wallet,Cancelled
ZOMAE4F37A9,15-04-2026,03:51,Pizza Hut,Pasta,1474.22,30,1031.95,38,Credit Card,Cancelled
ZOM6493BF14,02-04-2026,18:55,Domino's,Sandwich,425.36,9,387.08,50,Wallet,Delayed
ZOMFD7E9D4F,24-04-2026,13:18,KFC,Coffee,330.33,21,260.96,51,Cash,Cancelled
ZOM172D0DC1,18-04-2026,20:43,Cafe Coffee Day,Noodles,585.84,31,404.23,25,Credit Card,Delivered
ZOM2069DAEC,05-04-2026,23:34,Domino's,Ice Cream,793.88,34,523.96,17,UPI,Delayed
ZOMA8A0BBB0,02-04-2026,00:26,KFC,Burger,309.74,40,185.84,60,Cash,Delivered
ZOM00F2F079,07-04-2026,16:29,Haldiram's,Noodles,635.02,39,387.36,57,Debit Card,Delivered
ZOM02442330,01-04-2026,17:35,Barbeque Nation,Sandwich,687.65,1,680.77,49,Credit Card,Delivered
ZOMF8518BA5,17-04-2026,22:43,McDonald's,Burger,714.19,11,635.63,48,Cash,Delivered
ZOM3A335F40,07-04-2026,19:33,Subway,Coffee,468.34,22,365.31,20,Credit Card,Cancelled
ZOMD4FABE40,15-04-2026,18:15,Subway,Burger,1486.52,14,1278.41,56,UPI,Delivered
ZOM10BFFC59,13-04-2026,12:24,Domino's,Biryani,882.73,3,856.25,20,Debit Card,Cancelled
ZOM2E184EDA,21-04-2026,10:36,Barbeque Nation,Pizza,1468.71,6,1380.59,29,Cash,Delayed
ZOM24C69634,29-04-2026,18:30,Subway,Ice Cream,494.11,4,474.35,51,UPI,Delivered
ZOMF672E677,30-04-2026,10:01,Burger King,Coffee,1446.83,37,911.5,19,Credit Card,Delivered
ZOMA36E6FCA,19-04-2026,07:36,Barbeque Nation,Fries,1271.82,24,966.58,39,Cash,Delayed
ZOM08838FAA,24-04-2026,02:32,Domino's,Burger,1148.73,22,896.01,42,Cash,Delivered
ZOM80E6C013,11-04-2026,19:49,Biryani House,Fries,967.13,38,599.62,16,Credit Card,Cancelled
ZOMCEBD8915,16-04-2026,07:22,Biryani House,Biryani,883.19,24,671.22,58,Wallet,Delayed
ZOM4F82D82C,13-04-2026,02:49,McDonald's,Burger,973.69,15,827.64,32,Cash,Cancelled
ZOMF55DA2FA,23-04-2026,20:09,Pizza Hut,Burger,1140.72,20,912.58,20,UPI,Cancelled
ZOM84C12A43,15-04-2026,11:48,McDonald's,Biryani,492.28,8,452.9,42,Debit Card,Delayed
ZOM36916C99,18-04-2026,16:26,Pizza Hut,Ice Cream,262.54,5,249.41,20,Wallet,Delayed
ZOM21833C07,26-04-2026,10:55,Biryani House,Coffee,651.63,18,534.34,64,UPI,Delayed
ZOMB04F945B,29-04-2026,17:57,Haldiram's,Ice Cream,1489.97,15,1266.47,25,Debit Card,Delivered
ZOMB17BF5BF,05-04-2026,08:19,McDonald's,Biryani,490.4,9,446.26,42,Credit Card,Cancelled
ZOMA7DDB81D,10-04-2026,15:50,KFC,Noodles,226.15,16,189.97,53,Wallet,Delivered
ZOM12EB8034,15-04-2026,03:08,Pizza Hut,Paneer Tikka,540.43,25,405.32,39,Credit Card,Cancelled
ZOMF22272EC,11-04-2026,13:52,Burger King,Sandwich,1256.48,38,779.02,35,Wallet,Delayed
ZOMA184A009,07-04-2026,15:20,Pizza Hut,Sandwich,365.14,25,273.86,62,Debit Card,Delayed
ZOM12FCE080,26-04-2026,07:20,Pizza Hut,Burger,638.96,25,479.22,51,Cash,Delayed
ZOME5C4A118,18-04-2026,05:43,Cafe Coffee Day,Pasta,1179.31,1,1167.52,43,Credit Card,Delayed
ZOM1D40DC0E,03-04-2026,13:43,Subway,Pasta,809.04,40,485.42,31,Cash,Delayed
ZOMDF1D59F1,14-04-2026,12:04,Cafe Coffee Day,Paneer Tikka,739.71,38,458.62,40,Wallet,Delayed
ZOMB69DEBFA,30-04-2026,22:26,Barbeque Nation,Paneer Tikka,870.23,23,670.08,55,UPI,Delivered
ZOM20327B44,25-04-2026,07:42,Haldiram's,Pizza,1037.28,10,933.55,51,Debit Card,Cancelled
ZOM33A1551C,26-04-2026,13:06,KFC,Ice Cream,134.56,16,113.03,62,Wallet,Delayed
ZOMECCBC5C6,19-04-2026,22:36,Biryani House,Noodles,425.02,23,327.27,64,Wallet,Delayed
ZOMF9550CF2,17-04-2026,04:22,McDonald's,Sandwich,1496.83,30,1047.78,41,UPI,Delivered
ZOMEA8320F5,27-04-2026,23:09,Cafe Coffee Day,Pasta,600.69,21,474.55,48,Debit Card,Cancelled
ZOMDB952F5A,16-04-2026,03:28,Pizza Hut,Burger,1116.35,28,803.77,34,UPI,Delayed
ZOMD538A940,04-04-2026,00:54,Burger King,Pasta,593.45,6,557.84,48,Cash,Delayed
ZOM985DAC56,06-04-2026,10:35,KFC,Coffee,708.39,29,502.96,55,Cash,Delivered
ZOMB5A74FB7,21-04-2026,21:27,KFC,Noodles,665.9,39,406.2,52,Debit Card,Cancelled
ZOM91B33A64,01-04-2026,22:13,Haldiram's,Burger,403.98,4,387.82,66,Wallet,Delivered
ZOMEB8F4995,12-04-2026,10:12,Cafe Coffee Day,Ice Cream,751.42,16,631.19,55,Credit Card,Delayed
ZOM82E5CBB0,13-04-2026,19:25,Pizza Hut,Noodles,930.07,22,725.45,54,Cash,Delayed
ZOM575381F4,23-04-2026,09:58,Burger King,Fries,967.99,5,919.59,22,Cash,Cancelled
ZOM61CAA9B0,04-04-2026,05:23,Biryani House,Coffee,1076.94,32,732.32,53,Cash,Delayed
ZOM16CBE55E,13-04-2026,13:11,Burger King,Ice Cream,791.6,34,522.46,25,Debit Card,Cancelled
ZOM6268A9C8,05-04-2026,05:20,Domino's,Fries,1281.94,39,781.98,15,Debit Card,Delivered
ZOM63F14898,07-04-2026,12:35,Biryani House,Noodles,817.5,31,564.07,41,Debit Card,Cancelled
ZOM15CE3DF4,06-04-2026,02:36,Subway,Pizza,162.59,14,139.83,32,Cash,Delayed
ZOM12ACF9FF,10-04-2026,05:49,Barbeque Nation,Ice Cream,751.1,31,518.26,22,Wallet,Delivered
ZOM6720D43F,09-04-2026,17:52,Domino's,Noodles,1487.43,34,981.7,49,Cash,Cancelled
ZOM927D9F5E,04-04-2026,23:53,Subway,Pizza,1022.07,15,868.76,43,Credit Card,Cancelled
ZOM409032F6,28-04-2026,02:28,KFC,Pasta,1314.1,7,1222.11,66,Wallet,Delayed
ZOM9D4FBC95,12-04-2026,22:39,Haldiram's,Biryani,993.22,10,893.9,65,Cash,Delivered
ZOM3CA998A7,26-04-2026,01:36,Haldiram's,Ice Cream,604.13,17,501.43,25,Credit Card,Delayed
ZOM36B0DC0F,10-04-2026,09:36,McDonald's,Biryani,488.93,32,332.47,63,Debit Card,Delivered
ZOM2BF1E880,09-04-2026,20:08,KFC,Biryani,1087.97,8,1000.93,60,Credit Card,Delivered
ZOM4F3C89C2,25-04-2026,21:25,Subway,Coffee,795.45,36,509.09,39,Debit Card,Delivered
ZOM3131922F,21-04-2026,02:25,Pizza Hut,Noodles,831.55,17,690.19,46,Credit Card,Delayed
ZOM7DE5CB30,01-04-2026,23:05,Pizza Hut,Burger,1128.69,29,801.37,65,Wallet,Cancelled
ZOM6E272944,07-04-2026,13:52,Pizza Hut,Sandwich,412.36,17,342.26,36,Wallet,Delayed
ZOM69F9CE53,05-04-2026,18:54,Domino's,Pizza,789.77,21,623.92,21,Debit Card,Delivered
ZOM06FC2F41,04-04-2026,05:28,KFC,Biryani,750,27,547.5,56,Credit Card,Delivered
ZOME3A3604F,28-04-2026,08:05,McDonald's,Fries,1023.33,16,859.6,57,Cash,Delivered
ZOM1FD43F34,13-04-2026,20:19,Biryani House,Burger,1121.86,14,964.8,60,UPI,Delivered
ZOM8631C6FF,07-04-2026,15:04,Barbeque Nation,Noodles,303.13,14,260.69,15,UPI,Delayed
ZOM3723C519,11-04-2026,03:55,Cafe Coffee Day,Burger,702.79,8,646.57,29,Debit Card,Delivered
ZOM256629AE,24-04-2026,03:06,Burger King,Coffee,552.43,19,447.47,64,Cash,Delayed
ZOMFB959D1A,22-04-2026,04:04,Haldiram's,Biryani,852.1,0,852.1,43,Credit Card,Delayed
ZOM062ED574,07-04-2026,20:47,Haldiram's,Noodles,328.9,26,243.39,70,Cash,Delivered
ZOM36B75AD6,29-04-2026,03:08,Biryani House,Fries,1158.37,37,729.77,42,Credit Card,Delivered
ZOMEDEEA62B,08-04-2026,08:41,Haldiram's,Paneer Tikka,236.26,35,153.57,61,Wallet,Cancelled
ZOM9821DACF,25-04-2026,22:01,KFC,Ice Cream,1290.09,19,1044.97,53,Wallet,Delivered
ZOM45E20EAD,24-04-2026,12:18,Cafe Coffee Day,Coffee,1011.71,15,859.95,22,Cash,Cancelled
ZOMC1FD0A34,21-04-2026,19:04,Pizza Hut,Fries,849.04,0,849.04,23,Debit Card,Delayed
ZOMEB041082,14-04-2026,11:34,McDonald's,Pizza,1062.46,30,743.72,52,UPI,Delivered
ZOM0B78EF76,09-04-2026,06:02,Barbeque Nation,Sandwich,1393.16,25,1044.87,55,Wallet,Cancelled
ZOM7DED9D20,14-04-2026,22:25,Barbeque Nation,Paneer Tikka,233.75,34,154.27,24,Credit Card,Delivered
ZOM5DC1B799,10-04-2026,02:32,Barbeque Nation,Fries,1390.88,9,1265.7,40,Wallet,Delayed
ZOM33A6F25E,25-04-2026,20:43,Biryani House,Pasta,1007.55,19,816.12,18,Cash,Delivered
ZOMBBD18095,30-04-2026,13:07,Domino's,Sandwich,745.65,38,462.3,57,Cash,Delivered
ZOM15341172,01-04-2026,22:08,Cafe Coffee Day,Fries,1088.07,10,979.26,48,Wallet,Delayed
ZOM1CA51EFA,09-04-2026,05:23,McDonald's,Pizza,295.16,17,244.98,36,Debit Card,Cancelled
ZOMB03347E3,17-04-2026,02:16,McDonald's,Noodles,1103.01,36,705.93,44,Wallet,Cancelled
ZOME32629E4,02-04-2026,15:54,Burger King,Sandwich,902.3,23,694.77,64,UPI,Delayed
ZOM31C66239,22-04-2026,23:07,Domino's,Pizza,435.2,32,295.94,69,UPI,Delivered
ZOMB5AB89DA,02-04-2026,15:23,Burger King,Pizza,648.51,9,590.14,50,Debit Card,Delivered
ZOM7B21B17F,11-04-2026,07:26,Subway,Burger,1383.88,20,1107.1,51,Credit Card,Delivered
ZOMC2FA0EC8,17-04-2026,21:57,Barbeque Nation,Pizza,192.69,14,165.71,40,UPI,Cancelled
ZOMDF5CA20D,28-04-2026,09:49,McDonald's,Ice Cream,1285.89,20,1028.71,44,UPI,Cancelled
ZOM919D3788,07-04-2026,09:36,KFC,Noodles,1202.62,39,733.6,38,Wallet,Cancelled
ZOM733F2EB1,25-04-2026,06:46,Burger King,Pizza,1362.61,15,1158.22,41,UPI,Delivered
ZOM58323ED1,18-04-2026,11:40,Pizza Hut,Pizza,1278.61,0,1278.61,63,Debit Card,Delayed
ZOMEB78A651,24-04-2026,09:06,Biryani House,Noodles,403.17,15,342.69,18,Cash,Delayed
ZOMBB236ACE,09-04-2026,02:02,Biryani House,Fries,1391.36,33,932.21,44,UPI,Delayed
ZOM629200D6,04-04-2026,16:08,McDonald's,Paneer Tikka,999.36,25,749.52,51,UPI,Cancelled
ZOM9E3BF970,22-04-2026,04:15,Biryani House,Fries,522.51,20,418.01,35,Debit Card,Cancelled
ZOM15CD3671,08-04-2026,02:12,McDonald's,Biryani,307.83,37,193.93,21,Cash,Cancelled
ZOM971E459F,15-04-2026,10:26,KFC,Noodles,286.62,22,223.56,34,Debit Card,Cancelled
ZOM16936244,28-04-2026,03:05,Haldiram's,Pizza,337.51,19,273.38,28,Credit Card,Delivered
ZOM3A4A7CDB,03-04-2026,22:15,Barbeque Nation,Pizza,1456.39,25,1092.29,58,Credit Card,Cancelled
ZOMD57E77CC,27-04-2026,05:01,Barbeque Nation,Ice Cream,1433.89,28,1032.4,30,UPI,Cancelled
ZOMDF6D5CD1,04-04-2026,04:07,Burger King,Pasta,136.5,14,117.39,67,Debit Card,Cancelled
ZOM4650F9A7,22-04-2026,20:41,Subway,Burger,235.97,37,148.66,16,UPI,Delivered
ZOM4644EAE7,29-04-2026,20:28,Pizza Hut,Burger,1236.83,5,1174.99,17,Debit Card,Delivered
ZOMFBCC31D5,06-04-2026,18:27,Cafe Coffee Day,Pizza,1253.93,25,940.45,39,Debit Card,Delivered
ZOMA6B45FBA,12-04-2026,06:58,Cafe Coffee Day,Biryani,378.27,17,313.96,17,Wallet,Delayed
ZOMA2D0A814,20-04-2026,07:41,Barbeque Nation,Noodles,527.25,26,390.17,18,UPI,Cancelled
ZOMF5D0ED99,13-04-2026,04:26,KFC,Ice Cream,395.25,33,264.82,65,UPI,Cancelled
ZOM3FC3EFE6,26-04-2026,22:22,Pizza Hut,Paneer Tikka,781.96,31,539.55,47,Credit Card,Cancelled
ZOM2B882ED2,09-04-2026,05:01,Domino's,Sandwich,560.05,14,481.64,18,Debit Card,Delayed
ZOMCEDBC513,12-04-2026,18:14,KFC,Pasta,1464.09,6,1376.24,32,Wallet,Delayed
ZOM928A4AA0,02-04-2026,07:36,Pizza Hut,Biryani,1288.18,24,979.02,26,Cash,Delayed
ZOM365A6616,11-04-2026,23:44,Domino's,Fries,615.12,37,387.53,51,Wallet,Delivered
ZOME6D37232,19-04-2026,06:53,Barbeque Nation,Sandwich,1483.45,31,1023.58,26,Debit Card,Delivered
ZOM5B8BE7CE,03-04-2026,01:14,Barbeque Nation,Noodles,950.29,1,940.79,15,Credit Card,Delayed
ZOMD618B794,07-04-2026,04:21,Domino's,Pizza,1109.37,20,887.5,24,Wallet,Delayed
ZOM91808EEC,30-04-2026,04:49,Pizza Hut,Burger,273.07,33,182.96,38,Debit Card,Delayed
ZOM9B835C54,04-04-2026,10:19,Biryani House,Noodles,565.19,10,508.67,56,Credit Card,Delivered
ZOM00BD0E0D,23-04-2026,17:44,Pizza Hut,Pasta,1347.65,39,822.07,57,Wallet,Delivered
ZOM9D6082C8,13-04-2026,09:46,Burger King,Pizza,1070.13,8,984.52,59,Wallet,Cancelled
ZOMD86A7A2A,28-04-2026,18:02,Haldiram's,Pasta,371.27,20,297.02,55,Wallet,Delivered
ZOM51A0C2DC,30-04-2026,15:09,KFC,Fries,577.01,4,553.93,35,Cash,Delayed
ZOMEC87BE1A,29-04-2026,02:52,Pizza Hut,Noodles,1098.37,40,659.02,15,Credit Card,Delivered
ZOMCE10E12F,08-04-2026,22:04,Domino's,Pizza,603.66,6,567.44,39,Debit Card,Delayed
ZOM8148C5A5,14-04-2026,05:56,Pizza Hut,Ice Cream,691.35,24,525.43,39,UPI,Cancelled
ZOM78CDAA6A,26-04-2026,18:41,Burger King,Noodles,1166.38,14,1003.09,19,UPI,Cancelled
ZOMAAB54D3F,01-04-2026,10:16,Pizza Hut,Biryani,1433.29,4,1375.96,39,Cash,Delayed
ZOME56D6464,03-04-2026,17:57,Haldiram's,Paneer Tikka,1469.7,21,1161.06,45,UPI,Cancelled
ZOM561D988C,21-04-2026,05:38,Domino's,Burger,1347.86,10,1213.07,36,Cash,Delivered
ZOMA334F3BE,14-04-2026,22:35,Subway,Sandwich,1116.41,34,736.83,34,Cash,Delivered
ZOM313F001A,02-04-2026,12:36,Burger King,Pizza,878.53,31,606.19,38,UPI,Cancelled
ZOMFD7455D2,03-04-2026,09:52,Cafe Coffee Day,Pasta,1033.59,38,640.83,21,UPI,Delivered
ZOM3A865BD3,06-04-2026,20:18,McDonald's,Sandwich,1468.34,30,1027.84,65,Debit Card,Cancelled
ZOMF4446DE3,16-04-2026,21:16,Biryani House,Biryani,245.77,34,162.21,38,Debit Card,Cancelled
ZOMC924EB6F,06-04-2026,14:02,Subway,Pasta,483.35,29,343.18,68,Credit Card,Delayed
ZOM929331E3,02-04-2026,04:48,McDonald's,Fries,1081.13,6,1016.26,66,Wallet,Cancelled
ZOM6DCC0E9D,25-04-2026,18:14,Barbeque Nation,Coffee,883.97,24,671.82,49,Debit Card,Delayed
ZOM9E1B34C0,29-04-2026,07:30,Domino's,Ice Cream,532.42,25,399.31,51,Wallet,Delayed
ZOM257DC6CD,22-04-2026,19:09,Burger King,Biryani,285.99,28,205.91,28,Cash,Delivered
ZOM25642286,02-04-2026,13:05,KFC,Biryani,1483.83,27,1083.2,68,Wallet,Cancelled
ZOM4500DEAE,11-04-2026,23:58,Biryani House,Ice Cream,1234.13,5,1172.42,40,Wallet,Cancelled
ZOM7D430943,28-04-2026,08:33,Haldiram's,Paneer Tikka,752.26,0,752.26,48,Debit Card,Delivered
ZOM79A7DEF3,14-04-2026,04:09,McDonald's,Burger,901.9,37,568.2,51,UPI,Cancelled
ZOME065F400,28-04-2026,17:56,Subway,Coffee,594.54,26,439.96,56,Debit Card,Delayed
ZOM80A86355,20-04-2026,15:02,Burger King,Paneer Tikka,357.64,25,268.23,53,Debit Card,Delivered
ZOM6A10079C,13-04-2026,10:44,Subway,Fries,447.86,30,313.5,16,Credit Card,Cancelled
ZOM2B4368FF,10-04-2026,08:53,KFC,Biryani,798.43,6,750.52,34,Debit Card,Cancelled
ZOMDA7746F0,09-04-2026,23:26,KFC,Noodles,954.87,5,907.13,28,Debit Card,Delayed
ZOM4F4FDD7D,16-04-2026,16:55,Barbeque Nation,Biryani,636,3,616.92,19,Credit Card,Delayed
ZOME9DCF655,17-04-2026,12:08,Haldiram's,Pizza,1197.11,33,802.06,26,Cash,Delivered
ZOMC8B33343,27-04-2026,01:15,Pizza Hut,Pasta,165.64,3,160.67,32,Credit Card,Cancelled
ZOM80030E8C,17-04-2026,12:40,KFC,Fries,1393.84,1,1379.9,46,Wallet,Cancelled
ZOMF69366A1,06-04-2026,15:37,Burger King,Sandwich,880.84,22,687.06,62,UPI,Cancelled
ZOMB09F7C63,01-04-2026,12:03,KFC,Pasta,344.81,36,220.68,56,Cash,Delayed
ZOMCB7BA96F,07-04-2026,08:41,Domino's,Noodles,685.12,1,678.27,23,Cash,Delayed
ZOM6E9789C8,26-04-2026,00:14,Subway,Coffee,468.3,19,379.32,39,Credit Card,Cancelled
ZOM43BC4B00,09-04-2026,06:29,Haldiram's,Coffee,536.96,33,359.76,52,UPI,Delivered
ZOM9A0B0C56,17-04-2026,21:53,Haldiram's,Paneer Tikka,1278.34,35,830.92,33,Credit Card,Delayed
ZOM992BF28C,04-04-2026,15:04,Pizza Hut,Sandwich,584.07,17,484.78,31,Credit Card,Delivered
ZOM46EB4921,05-04-2026,16:48,Haldiram's,Coffee,451.62,3,438.07,57,Credit Card,Delayed
ZOM700EBE82,05-04-2026,23:01,Subway,Coffee,1024.45,18,840.05,40,Debit Card,Delayed
ZOM0386167C,02-04-2026,18:45,Pizza Hut,Pasta,1492.76,12,1313.63,58,Wallet,Delayed
ZOM6FD8AA5B,26-04-2026,15:58,Barbeque Nation,Sandwich,1418.12,22,1106.13,69,Cash,Delayed
ZOM27E673DC,29-04-2026,17:11,Burger King,Sandwich,525.42,30,367.79,61,Wallet,Delivered
ZOM3BF7B629,22-04-2026,10:41,KFC,Sandwich,243.23,22,189.72,41,Credit Card,Cancelled
ZOMD9DC87AF,09-04-2026,18:18,Cafe Coffee Day,Pizza,759.99,7,706.79,70,Wallet,Delayed
ZOM4A2D92F6,20-04-2026,02:30,McDonald's,Coffee,1347.41,32,916.24,48,Credit Card,Cancelled
ZOM7C7C9C80,02-04-2026,04:08,Biryani House,Paneer Tikka,1489.44,21,1176.66,44,Cash,Cancelled
ZOM5BD31A16,28-04-2026,22:11,Pizza Hut,Biryani,1194.94,31,824.51,35,UPI,Delivered
ZOM6F83D714,15-04-2026,08:13,Haldiram's,Biryani,1170.45,10,1053.4,46,UPI,Delivered
ZOM2DFA3DD1,20-04-2026,13:40,Cafe Coffee Day,Coffee,712.59,27,520.19,15,UPI,Delayed
ZOME2048D9F,07-04-2026,23:23,Barbeque Nation,Pasta,1431.09,20,1144.87,16,UPI,Delayed
ZOM58135F00,24-04-2026,07:14,Subway,Biryani,1077.06,22,840.11,21,Debit Card,Delayed
ZOM01355722,19-04-2026,09:10,Subway,Sandwich,210.1,2,205.9,44,Wallet,Delayed
ZOM03D601D9,17-04-2026,10:27,Pizza Hut,Noodles,1345.4,8,1237.77,37,Cash,Delivered
ZOM73D32089,30-04-2026,12:01,KFC,Pizza,435.22,8,400.4,52,Wallet,Delivered
ZOM2FFD2C6D,04-04-2026,11:45,Biryani House,Sandwich,1017.75,2,997.39,64,Wallet,Delayed
ZOM9EC6A099,02-04-2026,19:03,Domino's,Burger,1033.52,1,1023.18,41,Debit Card,Cancelled
ZOMAFB18F41,04-04-2026,17:16,KFC,Pizza,774.67,9,704.95,34,Debit Card,Delayed
ZOM26511EB6,04-04-2026,21:33,Burger King,Coffee,492.57,38,305.39,68,UPI,Delayed
ZOMA0C51B68,24-04-2026,19:07,Cafe Coffee Day,Pasta,510.14,6,479.53,53,Cash,Cancelled
ZOM0D173B29,27-04-2026,16:12,Subway,Biryani,613.93,26,454.31,17,Wallet,Cancelled
ZOMD499A376,30-04-2026,06:44,KFC,Pizza,1407.71,21,1112.09,15,UPI,Delivered
ZOM1D2D0BD2,27-04-2026,18:42,Barbeque Nation,Burger,801.86,5,761.77,61,UPI,Cancelled
ZOM1CA560C3,21-04-2026,07:29,Subway,Noodles,1484.36,18,1217.18,18,UPI,Delivered
ZOM9D83C9DE,28-04-2026,01:54,Biryani House,Burger,520.98,20,416.78,21,UPI,Delivered
ZOM14422FB7,28-04-2026,04:42,Pizza Hut,Noodles,1013.13,21,800.37,54,Credit Card,Delayed
ZOM8DFD34BB,03-04-2026,11:52,Biryani House,Coffee,592.96,7,551.45,44,Credit Card,Cancelled
ZOM5EB6E584,23-04-2026,15:51,McDonald's,Biryani,702,10,631.8,59,UPI,Delivered
ZOM3945E7D1,04-04-2026,13:58,Cafe Coffee Day,Biryani,935.24,36,598.55,54,Debit Card,Cancelled
ZOM23073D3A,20-04-2026,00:55,Cafe Coffee Day,Noodles,1064.56,8,979.4,22,Debit Card,Cancelled
ZOM8FDD7C41,02-04-2026,02:16,Barbeque Nation,Paneer Tikka,1023.86,0,1023.86,61,Wallet,Delivered
ZOM13DBE308,22-04-2026,10:33,McDonald's,Coffee,841.88,39,513.55,57,Cash,Cancelled
ZOM9336EC7C,12-04-2026,21:43,Barbeque Nation,Paneer Tikka,1005.14,9,914.68,18,UPI,Delayed
ZOMAAE175D1,30-04-2026,05:32,Burger King,Burger,1291.41,31,891.07,63,Debit Card,Cancelled
ZOM49B9A0F0,08-04-2026,10:17,Barbeque Nation,Coffee,189.48,14,162.95,40,Cash,Delivered
ZOM1C48AB7D,15-04-2026,14:51,Cafe Coffee Day,Noodles,910.79,5,865.25,35,UPI,Cancelled
ZOMFE87A147,24-04-2026,20:01,Domino's,Ice Cream,261.65,26,193.62,50,UPI,Delivered
